"","Sample","Target","1","2","3","4","5","6"
"1301","S2_21.2","lyta",41.5864922170858,NA,NA,NA,NA,NA
"1302","S2_21.2","piab",45,NA,NA,NA,NA,NA
"1303","S2_21.3","lyta",41.498766993913,NA,NA,NA,NA,NA
"1304","S2_21.3","piab",45,NA,NA,NA,NA,NA
"1305","S2_21.4","lyta",45,NA,NA,NA,NA,NA
"1306","S2_21.4","piab",45,NA,NA,NA,NA,NA
"1307","S2_21.5","lyta",45,NA,NA,NA,NA,NA
"1308","S2_21.5","piab",45,NA,NA,NA,NA,NA
"1309","S2_21.6","lyta",43.0925616367858,NA,NA,NA,NA,NA
"1310","S2_21.6","piab",45,NA,NA,NA,NA,NA
"1311","S2_22.1","lyta",36.5991966926642,NA,NA,NA,NA,NA
"1312","S2_22.1","piab",45,NA,NA,NA,NA,NA
"1313","S2_22.2","lyta",33.0372738759249,NA,NA,NA,NA,NA
"1314","S2_22.2","piab",45,NA,NA,NA,NA,NA
"1315","S2_22.3","lyta",30.7196552846145,NA,NA,NA,NA,NA
"1316","S2_22.3","piab",45,NA,NA,NA,NA,NA
"1317","S2_22.4","lyta",27.8484011910488,NA,NA,NA,NA,NA
"1318","S2_22.4","piab",45,NA,NA,NA,NA,NA
"1319","S2_22.5","lyta",31.7308522077253,NA,NA,NA,NA,NA
"1320","S2_22.5","piab",45,NA,NA,NA,NA,NA
"1321","S2_22.6","lyta",31.2315294681025,NA,NA,NA,NA,NA
"1322","S2_22.6","piab",45,NA,NA,NA,NA,NA
"1323","S2_23.1","lyta",45,NA,NA,NA,NA,NA
"1324","S2_23.1","piab",45,NA,NA,NA,NA,NA
"1325","S2_23.2","lyta",45,NA,NA,NA,NA,NA
"1326","S2_23.2","piab",45,NA,NA,NA,NA,NA
"1327","S2_23.3","lyta",45,NA,NA,NA,NA,NA
"1328","S2_23.3","piab",45,NA,NA,NA,NA,NA
"1329","S2_23.4","lyta",45,NA,NA,NA,NA,NA
"1330","S2_23.4","piab",45,NA,NA,NA,NA,NA
"1331","S2_23.5","lyta",41.8415274465187,NA,NA,NA,NA,NA
"1332","S2_23.5","piab",45,NA,NA,NA,NA,NA
"1333","S2_23.6","lyta",45,NA,NA,NA,NA,NA
"1334","S2_23.6","piab",45,NA,NA,NA,NA,NA
"1335","S2_24.1","lyta",45,NA,NA,NA,NA,NA
"1336","S2_24.1","piab",45,NA,NA,NA,NA,NA
"1337","S2_24.2","lyta",41.3040852313505,NA,NA,NA,NA,NA
"1338","S2_24.2","piab",38.6192061782764,45,NA,NA,NA,NA
"1339","S2_24.3","lyta",45,NA,NA,NA,NA,NA
"1340","S2_24.3","piab",45,NA,NA,NA,NA,NA
"1341","S2_24.4","lyta",45,NA,NA,NA,NA,NA
"1342","S2_24.4","piab",45,NA,NA,NA,NA,NA
"1343","S2_24.5","lyta",45,NA,NA,NA,NA,NA
"1344","S2_24.5","piab",45,NA,NA,NA,NA,NA
"1345","S2_24.6","lyta",45,NA,NA,NA,NA,NA
"1346","S2_24.6","piab",45,NA,NA,NA,NA,NA
"1347","S2_25.1","lyta",30.2615517238091,NA,NA,NA,NA,NA
"1348","S2_25.1","piab",32.4556869868167,NA,NA,NA,NA,NA
"1349","S2_25.2","lyta",29.3023474600419,NA,NA,NA,NA,NA
"1350","S2_25.2","piab",30.2141623334521,NA,NA,NA,NA,NA
"1351","S2_25.3","lyta",29.2591321406437,NA,NA,NA,NA,NA
"1352","S2_25.3","piab",31.0009767250876,NA,NA,NA,NA,NA
"1353","S2_25.4","lyta",29.984424733939,NA,NA,NA,NA,NA
"1354","S2_25.4","piab",31.3246322320458,NA,NA,NA,NA,NA
"1355","S2_25.5","lyta",32.9394485041246,31.7757711566887,NA,NA,NA,NA
"1356","S2_25.5","piab",45,45,NA,NA,NA,NA
"1357","S2_25.6","lyta",30.0065616686483,NA,NA,NA,NA,NA
"1358","S2_25.6","piab",32.4465714516148,NA,NA,NA,NA,NA
"1359","S2_26.1","lyta",45,NA,NA,NA,NA,NA
"1360","S2_26.1","piab",45,NA,NA,NA,NA,NA
"1361","S2_26.2","lyta",45,NA,NA,NA,NA,NA
"1362","S2_26.2","piab",45,NA,NA,NA,NA,NA
"1363","S2_26.3","lyta",45,NA,NA,NA,NA,NA
"1364","S2_26.3","piab",45,NA,NA,NA,NA,NA
"1365","S2_26.4","lyta",45,NA,NA,NA,NA,NA
"1366","S2_26.4","piab",45,NA,NA,NA,NA,NA
"1367","S2_26.5","lyta",45,NA,NA,NA,NA,NA
"1368","S2_26.5","piab",45,NA,NA,NA,NA,NA
"1369","S2_26.6","lyta",45,NA,NA,NA,NA,NA
"1370","S2_26.6","piab",45,NA,NA,NA,NA,NA
"1371","S2_27.1","lyta",45,NA,NA,NA,NA,NA
"1372","S2_27.1","piab",45,NA,NA,NA,NA,NA
"1373","S2_27.2","lyta",36.5279560515649,NA,NA,NA,NA,NA
"1374","S2_27.2","piab",36.3655671223384,36.6400757732194,NA,NA,NA,NA
"1375","S2_27.3","lyta",45,NA,NA,NA,NA,NA
"1376","S2_27.3","piab",45,NA,NA,NA,NA,NA
"1377","S2_27.4","lyta",45,NA,NA,NA,NA,NA
"1378","S2_27.4","piab",45,NA,NA,NA,NA,NA
"1379","S2_27.5","lyta",45,NA,NA,NA,NA,NA
"1380","S2_27.5","piab",45,NA,NA,NA,NA,NA
"1381","S2_27.6","lyta",45,NA,NA,NA,NA,NA
"1382","S2_27.6","piab",45,NA,NA,NA,NA,NA
"1383","S2_28.1","lyta",27.5537077363229,NA,NA,NA,NA,NA
"1384","S2_28.1","piab",28.1762168202071,NA,NA,NA,NA,NA
"1385","S2_28.2","lyta",34.6310903428519,NA,NA,NA,NA,NA
"1386","S2_28.2","piab",35.9234476931154,36.9706468259053,NA,NA,NA,NA
"1387","S2_28.3","lyta",45,NA,NA,NA,NA,NA
"1388","S2_28.3","piab",45,NA,NA,NA,NA,NA
"1389","S2_28.4","lyta",45,NA,NA,NA,NA,NA
"1390","S2_28.4","piab",45,NA,NA,NA,NA,NA
"1391","S2_28.5","lyta",31.0331691413553,NA,NA,NA,NA,NA
"1392","S2_28.5","piab",32.0953393732969,NA,NA,NA,NA,NA
"1393","S2_28.6","lyta",45,NA,NA,NA,NA,NA
"1394","S2_28.6","piab",45,NA,NA,NA,NA,NA
"1395","S2_29.1","lyta",45,NA,NA,NA,NA,NA
"1396","S2_29.1","piab",45,NA,NA,NA,NA,NA
"1397","S2_29.2","lyta",45,NA,NA,NA,NA,NA
"1398","S2_29.2","piab",45,NA,NA,NA,NA,NA
"1399","S2_29.3","lyta",45,NA,NA,NA,NA,NA
"1400","S2_29.3","piab",45,NA,NA,NA,NA,NA
"1401","S2_29.4","lyta",45,NA,NA,NA,NA,NA
"1402","S2_29.4","piab",45,NA,NA,NA,NA,NA
"1403","S2_29.5","lyta",45,NA,NA,NA,NA,NA
"1404","S2_29.5","piab",45,NA,NA,NA,NA,NA
"1405","S2_29.6","lyta",45,NA,NA,NA,NA,NA
"1406","S2_29.6","piab",45,NA,NA,NA,NA,NA
"1407","S2_3.1","lyta",45,NA,NA,NA,NA,NA
"1408","S2_3.1","piab",45,NA,NA,NA,NA,NA
"1409","S2_3.2","lyta",45,NA,NA,NA,NA,NA
"1410","S2_3.2","piab",45,NA,NA,NA,NA,NA
"1411","S2_3.3","lyta",45,NA,NA,NA,NA,NA
"1412","S2_3.3","piab",45,NA,NA,NA,NA,NA
"1413","S2_3.4","lyta",45,NA,NA,NA,NA,NA
"1414","S2_3.4","piab",45,NA,NA,NA,NA,NA
"1415","S2_3.5","lyta",45,NA,NA,NA,NA,NA
"1416","S2_3.5","piab",45,NA,NA,NA,NA,NA
"1417","S2_3.6","lyta",45,NA,NA,NA,NA,NA
"1418","S2_3.6","piab",45,NA,NA,NA,NA,NA
"1419","S2_30.1","lyta",45,NA,NA,NA,NA,NA
"1420","S2_30.1","piab",45,NA,NA,NA,NA,NA
"1421","S2_30.2","lyta",45,NA,NA,NA,NA,NA
"1422","S2_30.2","piab",45,NA,NA,NA,NA,NA
"1423","S2_30.3","lyta",39.0967072829416,NA,NA,NA,NA,NA
"1424","S2_30.3","piab",45,NA,NA,NA,NA,NA
"1425","S2_30.4","lyta",41.356800343083,NA,NA,NA,NA,NA
"1426","S2_30.4","piab",45,NA,NA,NA,NA,NA
"1427","S2_30.5","lyta",45,NA,NA,NA,NA,NA
"1428","S2_30.5","piab",45,NA,NA,NA,NA,NA
"1429","S2_30.6","lyta",38.08479653719,NA,NA,NA,NA,NA
"1430","S2_30.6","piab",45,NA,NA,NA,NA,NA
"1431","S2_31.1","lyta",45,NA,NA,NA,NA,NA
"1432","S2_31.1","piab",45,NA,NA,NA,NA,NA
"1433","S2_31.2","lyta",45,NA,NA,NA,NA,NA
"1434","S2_31.2","piab",45,NA,NA,NA,NA,NA
"1435","S2_31.3","lyta",45,NA,NA,NA,NA,NA
"1436","S2_31.3","piab",45,NA,NA,NA,NA,NA
"1437","S2_31.4","lyta",45,NA,NA,NA,NA,NA
"1438","S2_31.4","piab",45,NA,NA,NA,NA,NA
"1439","S2_31.5","lyta",45,NA,NA,NA,NA,NA
"1440","S2_31.5","piab",45,NA,NA,NA,NA,NA
"1441","S2_31.6","lyta",45,NA,NA,NA,NA,NA
"1442","S2_31.6","piab",45,NA,NA,NA,NA,NA
"1443","S2_32.1","lyta",45,NA,NA,NA,NA,NA
"1444","S2_32.1","piab",45,NA,NA,NA,NA,NA
"1445","S2_32.2","lyta",45,NA,NA,NA,NA,NA
"1446","S2_32.2","piab",45,NA,NA,NA,NA,NA
"1447","S2_32.3","lyta",45,NA,NA,NA,NA,NA
"1448","S2_32.3","piab",45,NA,NA,NA,NA,NA
"1449","S2_32.4","lyta",45,NA,NA,NA,NA,NA
"1450","S2_32.4","piab",45,NA,NA,NA,NA,NA
"1451","S2_32.5","lyta",44.822465823508,NA,NA,NA,NA,NA
"1452","S2_32.5","piab",45,NA,NA,NA,NA,NA
"1453","S2_32.6","lyta",40.9863295130153,NA,NA,NA,NA,NA
"1454","S2_32.6","piab",45,NA,NA,NA,NA,NA
"1455","S2_33.1","lyta",45,NA,NA,NA,NA,NA
"1456","S2_33.1","piab",45,NA,NA,NA,NA,NA
"1457","S2_33.2","lyta",45,NA,NA,NA,NA,NA
"1458","S2_33.2","piab",45,NA,NA,NA,NA,NA
"1459","S2_33.3","lyta",45,NA,NA,NA,NA,NA
"1460","S2_33.3","piab",45,NA,NA,NA,NA,NA
"1461","S2_33.4","lyta",45,NA,NA,NA,NA,NA
"1462","S2_33.4","piab",45,NA,NA,NA,NA,NA
"1463","S2_33.5","lyta",45.9422318953013,NA,NA,NA,NA,NA
"1464","S2_33.5","piab",45,NA,NA,NA,NA,NA
"1465","S2_33.6","lyta",39.2040672535386,NA,NA,NA,NA,NA
"1466","S2_33.6","piab",45,NA,NA,NA,NA,NA
"1467","S2_34.1","lyta",45,NA,NA,NA,NA,NA
"1468","S2_34.1","piab",45,NA,NA,NA,NA,NA
"1469","S2_34.2","lyta",45,NA,NA,NA,NA,NA
"1470","S2_34.2","piab",45,NA,NA,NA,NA,NA
"1471","S2_34.3","lyta",45,NA,NA,NA,NA,NA
"1472","S2_34.3","piab",45,NA,NA,NA,NA,NA
"1473","S2_34.4","lyta",45,NA,NA,NA,NA,NA
"1474","S2_34.4","piab",45,NA,NA,NA,NA,NA
"1475","S2_34.5","lyta",45,NA,NA,NA,NA,NA
"1476","S2_34.5","piab",45,NA,NA,NA,NA,NA
"1477","S2_34.6","lyta",45,NA,NA,NA,NA,NA
"1478","S2_34.6","piab",45,NA,NA,NA,NA,NA
"1479","S2_35.1","lyta",45,NA,NA,NA,NA,NA
"1480","S2_35.1","piab",45,NA,NA,NA,NA,NA
"1481","S2_35.2","lyta",45,NA,NA,NA,NA,NA
"1482","S2_35.2","piab",45,NA,NA,NA,NA,NA
"1483","S2_35.3","lyta",45,NA,NA,NA,NA,NA
"1484","S2_35.3","piab",45,NA,NA,NA,NA,NA
"1485","S2_35.4","lyta",45,NA,NA,NA,NA,NA
"1486","S2_35.4","piab",45,NA,NA,NA,NA,NA
"1487","S2_35.5","lyta",28.4582384483832,NA,NA,NA,NA,NA
"1488","S2_35.5","piab",30.7784257822053,NA,NA,NA,NA,NA
"1489","S2_35.6","lyta",29.3562525483582,NA,NA,NA,NA,NA
"1490","S2_35.6","piab",31.9063059485964,NA,NA,NA,NA,NA
"1491","S2_36.1","lyta",45,NA,NA,NA,NA,NA
"1492","S2_36.1","piab",45,NA,NA,NA,NA,NA
"1493","S2_36.2","lyta",45,NA,NA,NA,NA,NA
"1494","S2_36.2","piab",45,NA,NA,NA,NA,NA
"1495","S2_36.3","lyta",45,NA,NA,NA,NA,NA
"1496","S2_36.3","piab",45,NA,NA,NA,NA,NA
"1497","S2_36.4","lyta",45,NA,NA,NA,NA,NA
"1498","S2_36.4","piab",45,NA,NA,NA,NA,NA
"1499","S2_36.5","lyta",45,NA,NA,NA,NA,NA
"1500","S2_36.5","piab",37.2347179361363,38.5403851591918,NA,NA,NA,NA
"1501","S2_36.6","lyta",45,NA,NA,NA,NA,NA
"1502","S2_36.6","piab",45,NA,NA,NA,NA,NA
"1503","S2_39.1","lyta",33.61792685511,NA,NA,NA,NA,NA
"1504","S2_39.1","piab",45,NA,NA,NA,NA,NA
"1505","S2_39.2","lyta",32.8486905636242,NA,NA,NA,NA,NA
"1506","S2_39.2","piab",45,NA,NA,NA,NA,NA
"1507","S2_39.3","lyta",28.8447141425333,NA,NA,NA,NA,NA
"1508","S2_39.3","piab",45,NA,NA,NA,NA,NA
"1509","S2_39.4","lyta",28.88136541538,NA,NA,NA,NA,NA
"1510","S2_39.4","piab",45,NA,NA,NA,NA,NA
"1511","S2_39.5","lyta",29.2022085351809,NA,NA,NA,NA,NA
"1512","S2_39.5","piab",45,NA,NA,NA,NA,NA
"1513","S2_39.6","lyta",26.2949113457147,NA,NA,NA,NA,NA
"1514","S2_39.6","piab",45,NA,NA,NA,NA,NA
"1515","S2_4.1","lyta",45,NA,NA,NA,NA,NA
"1516","S2_4.1","piab",45,NA,NA,NA,NA,NA
"1517","S2_4.2","lyta",45,NA,NA,NA,NA,NA
"1518","S2_4.2","piab",45,NA,NA,NA,NA,NA
"1519","S2_4.3","lyta",45,NA,NA,NA,NA,NA
"1520","S2_4.3","piab",45,NA,NA,NA,NA,NA
"1521","S2_4.4","lyta",45,NA,NA,NA,NA,NA
"1522","S2_4.4","piab",45,NA,NA,NA,NA,NA
"1523","S2_4.5","lyta",45,NA,NA,NA,NA,NA
"1524","S2_4.5","piab",45,NA,NA,NA,NA,NA
"1525","S2_4.6","lyta",45,NA,NA,NA,NA,NA
"1526","S2_4.6","piab",45,NA,NA,NA,NA,NA
"1527","S2_40.1","lyta",31.4700470852815,NA,NA,NA,NA,NA
"1528","S2_40.1","piab",45,NA,NA,NA,NA,NA
"1529","S2_40.2","lyta",27.522495694778,NA,NA,NA,NA,NA
"1530","S2_40.2","piab",45,NA,NA,NA,NA,NA
"1531","S2_40.3","lyta",26.6422153977008,NA,NA,NA,NA,NA
"1532","S2_40.3","piab",45,NA,NA,NA,NA,NA
"1533","S2_40.4","lyta",28.6285724367807,NA,NA,NA,NA,NA
"1534","S2_40.4","piab",45,NA,NA,NA,NA,NA
"1535","S2_40.5","lyta",27.0880864493197,NA,NA,NA,NA,NA
"1536","S2_40.5","piab",40.6411958506614,45,NA,NA,NA,NA
"1537","S2_40.6","lyta",25.0769697784733,NA,NA,NA,NA,NA
"1538","S2_40.6","piab",38.5790782962077,36.0670841395975,NA,NA,NA,NA
"1539","S2_41.1","lyta",36.4611829800038,NA,NA,NA,NA,NA
"1540","S2_41.1","piab",45,NA,NA,NA,NA,NA
"1541","S2_41.2","lyta",39.1031337545323,NA,NA,NA,NA,NA
"1542","S2_41.2","piab",45,NA,NA,NA,NA,NA
"1543","S2_41.3","lyta",36.8647790032037,NA,NA,NA,NA,NA
"1544","S2_41.3","piab",45,NA,NA,NA,NA,NA
"1545","S2_41.4","lyta",36.5019375206124,NA,NA,NA,NA,NA
"1546","S2_41.4","piab",45,NA,NA,NA,NA,NA
"1547","S2_41.5","lyta",38.7933427640903,NA,NA,NA,NA,NA
"1548","S2_41.5","piab",40.6610202788561,45,NA,NA,NA,NA
"1549","S2_41.6","lyta",36.1468932486412,NA,NA,NA,NA,NA
"1550","S2_41.6","piab",45,NA,NA,NA,NA,NA
"1551","S2_42.1","lyta",44.4117374280484,NA,NA,NA,NA,NA
"1552","S2_42.1","piab",45,NA,NA,NA,NA,NA
"1553","S2_42.2","lyta",43.3757000393648,NA,NA,NA,NA,NA
"1554","S2_42.2","piab",45,NA,NA,NA,NA,NA
"1555","S2_42.3","lyta",45,NA,NA,NA,NA,NA
"1556","S2_42.3","piab",45,NA,NA,NA,NA,NA
"1557","S2_42.4","lyta",45,NA,NA,NA,NA,NA
"1558","S2_42.4","piab",45,NA,NA,NA,NA,NA
"1559","S2_42.5","lyta",43.2901623296611,NA,NA,NA,NA,NA
"1560","S2_42.5","piab",45,NA,NA,NA,NA,NA
"1561","S2_42.6","lyta",45,NA,NA,NA,NA,NA
"1562","S2_42.6","piab",45,NA,NA,NA,NA,NA
"1563","S2_43.1","lyta",45,NA,NA,NA,NA,NA
"1564","S2_43.1","piab",45,NA,NA,NA,NA,NA
"1565","S2_43.2","lyta",45,NA,NA,NA,NA,NA
"1566","S2_43.2","piab",45,NA,NA,NA,NA,NA
"1567","S2_43.3","lyta",45,NA,NA,NA,NA,NA
"1568","S2_43.3","piab",45,NA,NA,NA,NA,NA
"1569","S2_43.4","lyta",45,NA,NA,NA,NA,NA
"1570","S2_43.4","piab",45,NA,NA,NA,NA,NA
"1571","S2_43.5","lyta",45,NA,NA,NA,NA,NA
"1572","S2_43.5","piab",45,NA,NA,NA,NA,NA
"1573","S2_43.6","lyta",45,NA,NA,NA,NA,NA
"1574","S2_43.6","piab",45,NA,NA,NA,NA,NA
"1575","S2_44.1","lyta",45,NA,NA,NA,NA,NA
"1576","S2_44.1","piab",45,NA,NA,NA,NA,NA
"1577","S2_44.2","lyta",45,NA,NA,NA,NA,NA
"1578","S2_44.2","piab",45,NA,NA,NA,NA,NA
"1579","S2_44.3","lyta",45,NA,NA,NA,NA,NA
"1580","S2_44.3","piab",45,NA,NA,NA,NA,NA
"1581","S2_44.4","lyta",45,NA,NA,NA,NA,NA
"1582","S2_44.4","piab",45,NA,NA,NA,NA,NA
"1583","S2_44.5","lyta",45,NA,NA,NA,NA,NA
"1584","S2_44.5","piab",45,NA,NA,NA,NA,NA
"1585","S2_44.6","lyta",45,NA,NA,NA,NA,NA
"1586","S2_44.6","piab",45,NA,NA,NA,NA,NA
"1587","S2_45.1","lyta",45,NA,NA,NA,NA,NA
"1588","S2_45.1","piab",45,NA,NA,NA,NA,NA
"1589","S2_45.2","lyta",45,NA,NA,NA,NA,NA
"1590","S2_45.2","piab",45,NA,NA,NA,NA,NA
"1591","S2_45.3","lyta",28.1446659688708,NA,NA,NA,NA,NA
"1592","S2_45.3","piab",45,NA,NA,NA,NA,NA
"1593","S2_45.4","lyta",30.0023753983316,NA,NA,NA,NA,NA
"1594","S2_45.4","piab",45,NA,NA,NA,NA,NA
"1595","S2_45.5","lyta",45,NA,NA,NA,NA,NA
"1596","S2_45.5","piab",45,NA,NA,NA,NA,NA
"1597","S2_45.6","lyta",33.3353733832584,NA,NA,NA,NA,NA
"1598","S2_45.6","piab",45,NA,NA,NA,NA,NA
"1599","S2_46.1","lyta",45,NA,NA,NA,NA,NA
"1600","S2_46.1","piab",45,NA,NA,NA,NA,NA
"1601","S2_46.2","lyta",45,NA,NA,NA,NA,NA
"1602","S2_46.2","piab",45,NA,NA,NA,NA,NA
"1603","S2_46.3","lyta",45,NA,NA,NA,NA,NA
"1604","S2_46.3","piab",45,NA,NA,NA,NA,NA
"1605","S2_46.4","lyta",37.2209531419711,NA,NA,NA,NA,NA
"1606","S2_46.4","piab",45,NA,NA,NA,NA,NA
"1607","S2_46.5","lyta",45,NA,NA,NA,NA,NA
"1608","S2_46.5","piab",45,NA,NA,NA,NA,NA
"1609","S2_46.6","lyta",36.8900708597243,NA,NA,NA,NA,NA
"1610","S2_46.6","piab",45,NA,NA,NA,NA,NA
"1611","S2_47.1","lyta",45,NA,NA,NA,NA,NA
"1612","S2_47.1","piab",45,NA,NA,NA,NA,NA
"1613","S2_47.2","lyta",45,NA,NA,NA,NA,NA
"1614","S2_47.2","piab",45,NA,NA,NA,NA,NA
"1615","S2_47.3","lyta",45,NA,NA,NA,NA,NA
"1616","S2_47.3","piab",45,NA,NA,NA,NA,NA
"1617","S2_47.4","lyta",45,NA,NA,NA,NA,NA
"1618","S2_47.4","piab",45,NA,NA,NA,NA,NA
"1619","S2_47.5","lyta",45,NA,NA,NA,NA,NA
"1620","S2_47.5","piab",45,NA,NA,NA,NA,NA
"1621","S2_47.6","lyta",37.8695862727925,NA,NA,NA,NA,NA
"1622","S2_47.6","piab",39.7714833182533,42.2413781010257,NA,NA,NA,NA
"1623","S2_48.1","lyta",45,NA,NA,NA,NA,NA
"1624","S2_48.1","piab",45,NA,NA,NA,NA,NA
"1625","S2_48.2","lyta",45,NA,NA,NA,NA,NA
"1626","S2_48.2","piab",45,NA,NA,NA,NA,NA
"1627","S2_48.3","lyta",45,NA,NA,NA,NA,NA
"1628","S2_48.3","piab",45,NA,NA,NA,NA,NA
"1629","S2_48.4","lyta",45,NA,NA,NA,NA,NA
"1630","S2_48.4","piab",45,NA,NA,NA,NA,NA
"1631","S2_48.5","lyta",39.1881690624519,NA,NA,NA,NA,NA
"1632","S2_48.5","piab",45,NA,NA,NA,NA,NA
"1633","S2_48.6","lyta",39.3251126219188,NA,NA,NA,NA,NA
"1634","S2_48.6","piab",38.5967160679678,45,NA,NA,NA,NA
"1635","S2_49.1","lyta",45,NA,NA,NA,NA,NA
"1636","S2_49.1","piab",45,NA,NA,NA,NA,NA
"1637","S2_49.2","lyta",45,NA,NA,NA,NA,NA
"1638","S2_49.2","piab",45,NA,NA,NA,NA,NA
"1639","S2_49.3","lyta",45,NA,NA,NA,NA,NA
"1640","S2_49.3","piab",45,NA,NA,NA,NA,NA
"1641","S2_49.4","lyta",45,NA,NA,NA,NA,NA
"1642","S2_49.4","piab",45,NA,NA,NA,NA,NA
"1643","S2_49.5","lyta",37.2303096207225,NA,NA,NA,NA,NA
"1644","S2_49.5","piab",38.2690144780993,40.4862307291915,NA,NA,NA,NA
"1645","S2_49.6","lyta",45,NA,NA,NA,NA,NA
"1646","S2_49.6","piab",45,NA,NA,NA,NA,NA
"1647","S2_5.1","lyta",45,NA,NA,NA,NA,NA
"1648","S2_5.1","piab",45,NA,NA,NA,NA,NA
"1649","S2_5.2","lyta",45,NA,NA,NA,NA,NA
"1650","S2_5.2","piab",45,NA,NA,NA,NA,NA
"1651","S2_5.3","lyta",45,NA,NA,NA,NA,NA
"1652","S2_5.3","piab",45,NA,NA,NA,NA,NA
"1653","S2_5.4","lyta",45,NA,NA,NA,NA,NA
"1654","S2_5.4","piab",45,NA,NA,NA,NA,NA
"1655","S2_5.5","lyta",45,NA,NA,NA,NA,NA
"1656","S2_5.5","piab",45,NA,NA,NA,NA,NA
"1657","S2_5.6","lyta",45,NA,NA,NA,NA,NA
"1658","S2_5.6","piab",45,NA,NA,NA,NA,NA
"1659","S2_50.1","lyta",45,NA,NA,NA,NA,NA
"1660","S2_50.1","piab",45,NA,NA,NA,NA,NA
"1661","S2_50.2","lyta",45,NA,NA,NA,NA,NA
"1662","S2_50.2","piab",45,NA,NA,NA,NA,NA
"1663","S2_50.3","lyta",37.4521889649892,NA,NA,NA,NA,NA
"1664","S2_50.3","piab",45,NA,NA,NA,NA,NA
"1665","S2_50.4","lyta",45,NA,NA,NA,NA,NA
"1666","S2_50.4","piab",45,NA,NA,NA,NA,NA
"1667","S2_50.5","lyta",45,NA,NA,NA,NA,NA
"1668","S2_50.5","piab",38.9008357937429,45,NA,NA,NA,NA
"1669","S2_50.6","lyta",45,NA,NA,NA,NA,NA
"1670","S2_50.6","piab",45,NA,NA,NA,NA,NA
"1671","S2_51.1","lyta",45,NA,NA,NA,NA,NA
"1672","S2_51.1","piab",45,NA,NA,NA,NA,NA
"1673","S2_51.2","lyta",45,45,NA,NA,NA,NA
"1674","S2_51.2","piab",45,45,NA,NA,NA,NA
"1675","S2_51.3","lyta",45,NA,NA,NA,NA,NA
"1676","S2_51.3","piab",45,NA,NA,NA,NA,NA
"1677","S2_51.4","lyta",45,NA,NA,NA,NA,NA
"1678","S2_51.4","piab",45,NA,NA,NA,NA,NA
"1679","S2_51.5","lyta",38.6125098240837,NA,NA,NA,NA,NA
"1680","S2_51.5","piab",45,NA,NA,NA,NA,NA
"1681","S2_51.6","lyta",45,NA,NA,NA,NA,NA
"1682","S2_51.6","piab",45,NA,NA,NA,NA,NA
"1683","S2_52.1","lyta",45,NA,NA,NA,NA,NA
"1684","S2_52.1","piab",45,NA,NA,NA,NA,NA
"1685","S2_52.2","lyta",45,45,NA,NA,NA,NA
"1686","S2_52.2","piab",45,45,NA,NA,NA,NA
"1687","S2_52.3","lyta",45,NA,NA,NA,NA,NA
"1688","S2_52.3","piab",45,NA,NA,NA,NA,NA
"1689","S2_52.4","lyta",45,NA,NA,NA,NA,NA
"1690","S2_52.4","piab",45,NA,NA,NA,NA,NA
"1691","S2_52.5","lyta",37.4621216472247,NA,NA,NA,NA,NA
"1692","S2_52.5","piab",39.1496967826644,40.840947053459,NA,NA,NA,NA
"1693","S2_52.6","lyta",45,NA,NA,NA,NA,NA
"1694","S2_52.6","piab",45,NA,NA,NA,NA,NA
"1695","S2_53.1","lyta",26.4212762814197,NA,NA,NA,NA,NA
"1696","S2_53.1","piab",45,NA,NA,NA,NA,NA
"1697","S2_53.3","lyta",40.0615022323244,NA,NA,NA,NA,NA
"1698","S2_53.3","piab",45,NA,NA,NA,NA,NA
"1699","S2_53.4","lyta",45,NA,NA,NA,NA,NA
"1700","S2_53.4","piab",45,NA,NA,NA,NA,NA
"1701","S2_53.5","lyta",45,NA,NA,NA,NA,NA
"1702","S2_53.5","piab",45,NA,NA,NA,NA,NA
"1703","S2_53.6","lyta",45,NA,NA,NA,NA,NA
"1704","S2_53.6","piab",45,NA,NA,NA,NA,NA
"1705","S2_54.1","lyta",45,45,NA,NA,NA,NA
"1706","S2_54.1","piab",45,45,NA,NA,NA,NA
"1707","S2_54.2","lyta",28.1999967603569,NA,NA,NA,NA,NA
"1708","S2_54.2","piab",45,NA,NA,NA,NA,NA
"1709","S2_54.3","lyta",27.0517810598905,26.2727957940767,NA,NA,NA,NA
"1710","S2_54.3","piab",45,45,NA,NA,NA,NA
"1711","S2_54.4","lyta",25.0169027709779,NA,NA,NA,NA,NA
"1712","S2_54.4","piab",45,NA,NA,NA,NA,NA
"1713","S2_54.5","lyta",26.402009818315,25.5426307648686,NA,NA,NA,NA
"1714","S2_54.5","piab",45,45,NA,NA,NA,NA
"1715","S2_54.6","lyta",27.5122036014347,26.0781252320294,NA,NA,NA,NA
"1716","S2_54.6","piab",39.4407244728493,39.5741420087735,40.5710648842136,NA,NA,NA
"1717","S2_55.1","lyta",45,NA,NA,NA,NA,NA
"1718","S2_55.1","piab",45,NA,NA,NA,NA,NA
"1719","S2_55.2","lyta",45,NA,NA,NA,NA,NA
"1720","S2_55.2","piab",45,NA,NA,NA,NA,NA
"1721","S2_55.4","lyta",45,NA,NA,NA,NA,NA
"1722","S2_55.4","piab",45,NA,NA,NA,NA,NA
"1723","S2_55.5","lyta",45,NA,NA,NA,NA,NA
"1724","S2_55.5","piab",45,NA,NA,NA,NA,NA
